id,label
2998,4
2999,0
3000,4
3001,1
3002,1
3003,3
3004,3
3005,4
3006,4
3007,2
3008,0
3009,4
3010,4
3011,1
3012,0
3013,1
3014,2
3015,2
3016,4
3017,4
3018,3
3019,3
3020,2
3021,0
3022,4
3023,2
3024,3
3025,3
3026,3
3027,2
3028,3
3029,1
3030,4
3031,1
3032,1
3033,3
3034,2
3035,4
3036,3
3037,1
3038,1
3039,2
3040,4
3041,0
3042,0
3043,0
3044,4
3045,1
3046,0
3047,4
3048,3
3049,1
3050,2
3051,3
3052,3
3053,4
3054,4
3055,0
3056,0
3057,4
3058,0
3059,2
3060,2
3061,0
3062,1
3063,3
3064,0
3065,2
3066,3
3067,3
3068,4
3069,4
3070,2
3071,3
3072,0
3073,1
3074,2
3075,0
3076,3
3077,4
3078,1
3079,2
3080,3
3081,2
3082,4
3083,0
3084,2
3085,3
3086,0
3087,1
3088,3
3089,4
3090,2
3091,3
3092,1
3093,4
3094,4
3095,4
3096,0
3097,1
3098,3
3099,0
3100,0
3101,4
3102,2
3103,2
3104,0
3105,2
3106,4
3107,3
3108,0
3109,2
3110,1
3111,3
3112,3
3113,4
3114,1
3115,3
3116,2
3117,0
3118,2
3119,4
3120,1
3121,3
3122,4
3123,4
3124,3
3125,4
3126,3
3127,2
3128,4
3129,1
3130,3
3131,4
3132,0
3133,4
3134,3
3135,4
3136,3
3137,3
3138,2
3139,3
3140,4
3141,2
3142,3
3143,0
3144,2
3145,3
3146,2
3147,4
3148,2
3149,0
3150,1
3151,0
3152,2
3153,3
3154,0
3155,4
3156,3
3157,2
3158,3
3159,4
3160,0
3161,3
3162,2
3163,3
3164,2
3165,2
3166,3
3167,3
3168,2
3169,1
3170,4
3171,4
3172,3
3173,1
3174,1
3175,1
3176,0
3177,0
3178,4
3179,0
3180,4
3181,0
3182,2
3183,0
3184,0
3185,0
3186,3
3187,4
3188,4
3189,1
3190,0
3191,0
3192,3
3193,3
3194,4
3195,4
3196,2
3197,3
3198,3
3199,1
3200,1
3201,2
3202,0
3203,3
3204,1
3205,3
3206,3
3207,3
3208,3
3209,4
3210,3
3211,4
3212,2
3213,1
3214,0
3215,2
3216,2
3217,0
3218,2
3219,4
3220,0
3221,0
3222,4
3223,3
3224,1
3225,4
3226,3
3227,1
3228,4
3229,2
3230,0
3231,4
3232,2
3233,1
3234,3
3235,4
3236,3
3237,3
3238,2
3239,2
3240,3
3241,1
3242,1
3243,4
3244,4
3245,0
3246,1
3247,3
3248,3
3249,3
3250,4
3251,0
3252,2
3253,0
3254,0
3255,0
3256,3
3257,4
3258,2
3259,0
3260,1
3261,2
3262,4
3263,3
3264,4
3265,0
3266,2
3267,3
3268,3
3269,4
3270,2
3271,0
3272,0
3273,2
3274,0
3275,3
3276,3
3277,1
3278,0
3279,3
3280,0
3281,4
3282,4
3283,3
3284,2
3285,3
3286,0
3287,1
3288,2
3289,4
3290,1
3291,0
3292,1
3293,4
3294,2
3295,0
3296,0
3297,4
3298,4
3299,4
3300,4
3301,0
3302,1
3303,0
3304,3
3305,4
3306,3
3307,1
3308,0
3309,4
3310,3
3311,3
3312,4
3313,2
3314,1
3315,1
3316,1
3317,0
3318,2
3319,2
3320,3
3321,1
3322,3
3323,2
3324,1
3325,1
3326,3
3327,2
3328,0
3329,4
3330,1
3331,0
3332,1
3333,0
3334,3
3335,2
3336,2
3337,3
3338,4
3339,1
3340,2
3341,2
3342,0
3343,3
3344,2
3345,1
3346,3
3347,2
3348,1
3349,0
3350,1
3351,3
3352,0
3353,1
3354,0
3355,1
3356,4
3357,4
3358,2
3359,2
3360,2
3361,0
3362,1
3363,3
3364,4
3365,3
3366,3
3367,2
3368,4
3369,0
3370,0
3371,0
3372,4
3373,2
3374,2
3375,1
3376,4
3377,2
3378,2
3379,2
3380,2
3381,2
3382,1
3383,3
3384,2
3385,4
3386,3
3387,2
3388,1
3389,4
3390,4
3391,1
3392,3
3393,2
3394,2
3395,1
3396,2
3397,2
3398,4
3399,3
3400,4
3401,0
3402,0
3403,3
3404,3
3405,3
3406,3
3407,2
3408,2
3409,0
3410,0
3411,4
3412,4
3413,1
3414,2
3415,4
3416,2
3417,0
3418,0
3419,3
3420,4
3421,2
3422,2
3423,1
3424,0
3425,3
3426,0
3427,3
3428,1
3429,3
3430,0
3431,2
3432,4
3433,1
3434,0
3435,4
3436,1
3437,1
3438,3
3439,0
3440,4
3441,1
3442,4
3443,0
3444,1
3445,1
3446,3
3447,2
3448,0
3449,4
3450,4
3451,4
3452,1
3453,1
3454,1
3455,1
3456,2
3457,3
3458,4
3459,2
3460,2
3461,0
3462,2
3463,2
3464,2
3465,3
3466,4
3467,0
3468,3
3469,1
3470,2
3471,4
3472,1
3473,2
3474,2
3475,1
3476,1
3477,1
3478,1
3479,2
3480,3
3481,1
3482,2
3483,0
3484,4
3485,2
3486,0
3487,1
3488,1
3489,1
3490,1
3491,4
3492,4
3493,1
3494,1
3495,4
3496,3
3497,0
3498,4
3499,3
3500,0
3501,4
3502,4
3503,3
3504,3
3505,1
3506,1
3507,2
3508,2
3509,2
3510,2
3511,2
3512,1
3513,2
3514,3
3515,0
3516,4
3517,4
3518,1
3519,1
3520,2
3521,2
3522,0
3523,1
3524,3
3525,4
3526,0
3527,2
3528,0
3529,3
3530,2
3531,2
3532,4
3533,0
3534,0
3535,0
3536,0
3537,1
3538,3
3539,4
3540,3
3541,1
3542,4
3543,2
3544,3
3545,2
3546,4
3547,4
3548,3
3549,3
3550,0
3551,4
3552,4
3553,4
3554,0
3555,3
3556,4
3557,3
3558,2
3559,1
3560,1
3561,2
3562,2
3563,3
3564,4
3565,2
3566,0
3567,2
3568,2
3569,3
3570,2
3571,1
3572,2
3573,3
3574,4
3575,4
3576,0
3577,1
3578,2
3579,1
3580,4
3581,3
3582,0
3583,3
3584,0
3585,1
3586,4
3587,2
3588,3
3589,3
3590,2
3591,3
3592,4
3593,4
3594,3
3595,2
3596,0
3597,0
3598,1
3599,4
3600,3
3601,0
3602,2
3603,4
3604,0
3605,2
3606,3
3607,0
3608,0
3609,3
3610,0
3611,1
3612,4
3613,0
3614,3
3615,3
3616,0
3617,4
3618,0
3619,0
3620,3
3621,0
3622,4
3623,1
3624,0
3625,4
3626,4
3627,1
3628,4
3629,3
3630,4
3631,4
3632,0
3633,3
3634,0
3635,0
3636,1
3637,2
3638,4
3639,4
3640,2
3641,4
3642,2
3643,2
3644,3
3645,1
3646,0
3647,4
3648,0
3649,0
3650,2
3651,3
3652,1
3653,2
3654,2
3655,2
3656,0
3657,2
3658,0
3659,1
3660,0
3661,2
3662,2
3663,3
3664,1
3665,2
3666,3
3667,1
3668,1
3669,3
3670,3
3671,1
3672,2
3673,3
3674,4
3675,1
3676,2
3677,2
3678,4
3679,1
3680,3
3681,3
3682,4
3683,0
3684,1
3685,2
3686,1
3687,1
3688,0
3689,0
3690,4
3691,2
3692,2
3693,3
3694,2
3695,3
3696,2
3697,2
3698,2
3699,0
3700,1
3701,3
3702,2
3703,1
3704,3
3705,2
3706,2
3707,1
3708,1
3709,0
3710,4
3711,1
3712,1
3713,4
3714,0
3715,0
3716,0
3717,0
3718,1
3719,1
3720,0
3721,1
3722,0
3723,3
3724,4
3725,2
3726,2
3727,0
3728,3
3729,2
3730,3
3731,4
3732,4
3733,1
3734,1
3735,2
3736,0
3737,3
3738,0
3739,1
3740,1
3741,2
3742,3
3743,0
3744,3
3745,3
3746,2
3747,3
3748,0
3749,1
3750,3
3751,4
3752,0
3753,0
3754,4
3755,3
3756,4
3757,4
3758,3
3759,0
3760,4
3761,0
3762,3
3763,0
3764,2
3765,3
3766,2
3767,2
3768,2
3769,0
3770,2
3771,4
3772,3
3773,1
3774,3
3775,4
3776,2
3777,0
3778,2
3779,2
3780,2
3781,4
3782,3
3783,0
3784,1
3785,4
3786,3
3787,1
3788,4
3789,4
3790,4
3791,0
3792,1
3793,0
3794,4
3795,1
3796,0
3797,1
3798,4
3799,1
3800,0
3801,0
3802,4
3803,0
3804,4
3805,2
3806,3
3807,3
3808,0
3809,1
3810,4
3811,1
3812,1
3813,2
3814,0
3815,4
3816,4
3817,3
3818,4
3819,1
3820,1
3821,3
3822,2
3823,1
3824,3
3825,3
3826,2
3827,4
3828,3
3829,1
3830,0
3831,4
3832,3
3833,3
3834,4
3835,1
3836,2
3837,2
3838,4
3839,3
3840,2
3841,3
3842,4
3843,4
3844,3
3845,2
3846,1
3847,1
3848,3
3849,3
3850,0
3851,0
3852,0
3853,0
3854,3
3855,4
3856,2
3857,1
3858,3
3859,0
3860,2
3861,0
3862,1
3863,3
3864,2
3865,1
3866,3
3867,0
3868,3
3869,4
3870,4
3871,0
3872,4
3873,2
3874,4
3875,2
3876,3
3877,4
3878,0
3879,0
3880,1
3881,3
3882,0
3883,4
3884,4
3885,0
3886,3
3887,3
3888,0
3889,1
3890,2
3891,4
3892,1
3893,4
3894,2
3895,4
3896,1
3897,0
3898,1
3899,0
3900,3
3901,3
3902,1
3903,4
3904,3
3905,1
3906,1
3907,4
3908,1
3909,3
3910,4
3911,1
3912,3
3913,1
3914,2
3915,3
3916,3
3917,1
3918,1
3919,0
3920,2
3921,1
3922,3
3923,2
3924,4
3925,4
3926,0
3927,4
3928,0
3929,4
3930,0
3931,3
3932,1
3933,0
3934,1
3935,0
3936,2
3937,3
3938,0
3939,3
3940,4
3941,1
3942,4
3943,0
3944,4
3945,1
3946,2
3947,2
3948,1
3949,0
3950,4
3951,3
3952,3
3953,4
3954,3
3955,4
3956,1
3957,1
3958,2
3959,0
3960,0
3961,3
3962,3
3963,1
3964,0
3965,1
3966,3
3967,0
3968,1
3969,0
3970,1
3971,4
3972,1
3973,2
3974,0
3975,1
3976,1
3977,2
3978,3
3979,0
3980,4
3981,3
3982,0
3983,4
3984,2
3985,3
3986,2
3987,0
3988,2
3989,2
3990,0
3991,4
3992,0
3993,4
3994,1
3995,4
3996,2
3997,0
3998,0
3999,2
4000,3
4001,2
4002,2
4003,3
4004,1
4005,0
4006,4
4007,0
4008,3
4009,3
4010,1
4011,4
4012,3
4013,2
4014,0
4015,3
4016,2
4017,2
4018,0
4019,4
4020,2
4021,2
4022,3
4023,2
4024,0
4025,4
4026,0
4027,4
4028,0
4029,3
4030,2
4031,4
4032,4
4033,4
4034,1
4035,0
4036,3
4037,1
4038,4
4039,4
4040,3
4041,0
4042,3
4043,0
4044,2
4045,4
4046,1
4047,2
4048,1
4049,1
4050,1
4051,0
4052,1
4053,1
4054,4
4055,1
4056,4
4057,0
4058,3
4059,3
4060,2
4061,4
4062,3
4063,2
4064,3
4065,1
4066,0
4067,1
4068,1
4069,2
4070,2
4071,3
4072,4
4073,3
4074,1
4075,4
4076,3
4077,2
4078,3
4079,1
4080,1
4081,4
4082,1
4083,1
4084,4
4085,0
4086,4
4087,3
4088,1
4089,4
4090,3
4091,4
4092,4
4093,4
4094,3
4095,1
4096,0
4097,1
4098,2
4099,2
4100,4
4101,2
4102,3
4103,1
4104,3
4105,4
4106,0
4107,4
4108,4
4109,3
4110,2
4111,3
4112,1
4113,1
4114,0
4115,4
4116,3
4117,0
4118,3
4119,1
4120,0
4121,2
4122,4
4123,3
4124,4
4125,4
4126,0
4127,0
4128,1
4129,4
4130,3
4131,1
4132,2
4133,4
4134,0
4135,3
4136,4
4137,0
4138,1
4139,3
4140,3
4141,2
4142,3
4143,4
4144,2
4145,1
4146,3
4147,3
4148,3
4149,4
4150,4
4151,3
4152,0
4153,1
4154,3
4155,1
4156,1
4157,1
4158,2
4159,2
4160,0
4161,1
4162,1
4163,4
4164,0
4165,1
4166,1
4167,2
4168,1
4169,4
4170,2
4171,0
4172,0
4173,2
4174,0
4175,0
4176,4
4177,0
4178,2
4179,4
4180,3
4181,2
4182,0
4183,0
4184,3
4185,3
4186,2
4187,4
4188,4
4189,0
4190,4
4191,0
4192,1
4193,3
4194,0
4195,4
4196,3
4197,4
4198,4
4199,2
4200,0
4201,3
4202,3
4203,4
4204,3
4205,4
4206,1
4207,2
4208,3
4209,3
4210,0
4211,3
4212,0
4213,4
4214,1
4215,1
4216,2
4217,4
4218,2
4219,3
4220,0
4221,4
4222,3
4223,3
4224,2
4225,1
4226,1
4227,3
4228,0
4229,1
4230,3
4231,0
4232,3
4233,4
4234,3
4235,4
4236,4
4237,3
4238,2
4239,1
4240,1
4241,1
4242,1
4243,4
4244,2
4245,4
4246,4
4247,0
4248,1
4249,0
4250,2
4251,1
4252,0
4253,4
4254,1
4255,2
4256,0
4257,2
4258,0
4259,3
4260,3
4261,4
4262,0
4263,4
4264,0
4265,3
4266,0
4267,0
4268,1
4269,1
4270,1
4271,4
4272,0
4273,2
4274,4
4275,4
4276,3
4277,4
4278,4
4279,0
4280,2
4281,4
4282,1
4283,1
4284,1
4285,2
4286,3
4287,0
4288,1
4289,3
4290,1
4291,1
4292,2
4293,2
4294,1
4295,0
4296,3
4297,2
4298,4
4299,3
4300,2
4301,4
4302,1
4303,2
4304,2
4305,3
4306,3
4307,2
4308,4
4309,3
4310,2
4311,2
4312,1
4313,4
4314,0
4315,3
4316,4
4317,3
4318,2
4319,0
4320,3
4321,2
4322,0
4323,2
4324,1
4325,1
4326,4
4327,2
4328,1
4329,4
4330,4
4331,3
4332,1
4333,2
4334,4
4335,3
4336,2
4337,4
4338,2
4339,3
4340,3
4341,2
4342,0
4343,4
4344,3
4345,4
4346,4
4347,0
4348,1
4349,4
4350,0
4351,0
4352,4
4353,4
4354,4
4355,2
4356,4
4357,0
4358,2
4359,3
4360,2
4361,4
4362,2
4363,2
4364,1
4365,2
4366,1
4367,2
4368,4
4369,2
4370,1
4371,2
4372,1
4373,4
4374,4
4375,3
4376,1
4377,3
4378,2
4379,2
4380,0
4381,2
4382,0
4383,2
4384,2
4385,0
4386,4
4387,0
4388,2
4389,2
4390,4
4391,2
4392,0
4393,0
4394,4
4395,1
4396,3
4397,2
4398,2
4399,3
4400,3
4401,4
4402,0
4403,1
4404,2
4405,3
4406,4
4407,1
4408,0
4409,1
4410,4
4411,0
4412,2
4413,2
4414,3
4415,4
4416,4
4417,2
4418,4
4419,2
4420,1
4421,4
4422,1
4423,3
4424,2
4425,2
4426,2
4427,0
4428,2
4429,2
4430,0
4431,1
4432,1
4433,1
4434,2
4435,4
4436,4
4437,2
4438,4
4439,0
4440,4
4441,3
4442,4
4443,2
4444,0
4445,0
4446,4
4447,3
4448,1
4449,2
4450,0
4451,0
4452,4
4453,2
4454,1
4455,4
4456,4
4457,4
4458,2
4459,0
4460,4
4461,4
4462,4
4463,4
4464,4
4465,3
4466,3
4467,3
4468,3
4469,0
4470,0
4471,4
4472,2
4473,1
4474,4
4475,3
4476,0
4477,3
4478,3
4479,2
4480,1
4481,2
4482,4
4483,3
4484,0
4485,4
4486,0
4487,3
4488,0
4489,3
4490,2
4491,1
4492,3
4493,1
4494,0
4495,4
4496,3
4497,4
4498,1
4499,3
4500,3
4501,2
4502,4
4503,2
4504,4
4505,4
4506,0
4507,3
4508,1
4509,3
4510,3
4511,1
4512,3
4513,4
4514,1
4515,3
4516,2
4517,2
4518,1
4519,2
4520,4
4521,2
4522,1
4523,3
4524,2
4525,0
4526,0
4527,4
4528,4
4529,0
4530,1
4531,4
4532,4
4533,4
4534,3
4535,4
4536,3
4537,0
4538,4
4539,2
4540,3
4541,3
4542,1
4543,2
4544,2
4545,0
4546,4
4547,1
4548,1
4549,0
4550,3
4551,0
4552,3
4553,2
4554,2
4555,2
4556,0
4557,2
4558,4
4559,0
4560,0
4561,0
4562,4
4563,2
4564,4
4565,3
4566,3
4567,2
4568,4
4569,1
4570,4
4571,1
4572,2
4573,1
4574,0
4575,0
4576,3
4577,0
4578,1
4579,4
4580,3
4581,0
4582,3
4583,2
4584,0
4585,4
4586,2
4587,4
4588,0
4589,2
4590,1
4591,4
4592,1
4593,2
4594,2
4595,0
4596,1
4597,4
4598,4
4599,0
4600,4
4601,4
4602,1
4603,2
4604,3
4605,0
4606,4
4607,0
4608,1
4609,4
4610,0
4611,1
4612,2
4613,2
4614,3
4615,4
4616,2
4617,4
4618,4
4619,0
4620,0
4621,4
4622,2
4623,2
4624,1
4625,3
4626,2
4627,4
4628,1
4629,2
4630,0
4631,1
4632,1
4633,2
4634,2
4635,2
4636,2
4637,0
4638,2
4639,3
4640,1
4641,3
4642,4
4643,3
4644,2
4645,1
4646,4
4647,3
4648,3
4649,1
4650,1
4651,3
4652,2
4653,4
4654,1
4655,1
4656,0
4657,4
4658,2
4659,0
4660,2
4661,2
4662,4
4663,4
4664,2
4665,3
4666,4
4667,4
4668,3
4669,4
4670,0
4671,2
4672,0
4673,4
4674,1
4675,2
4676,0
4677,4
4678,3
4679,2
4680,3
4681,1
4682,1
4683,4
4684,0
4685,0
4686,2
4687,0
4688,4
4689,3
4690,4
4691,2
4692,0
4693,1
4694,2
4695,1
4696,4
4697,4
4698,3
4699,2
4700,1
4701,2
4702,2
4703,0
4704,1
4705,3
4706,0
4707,3
4708,2
4709,1
4710,1
4711,2
4712,3
4713,0
4714,2
4715,2
4716,1
4717,3
4718,3
4719,3
4720,1
4721,2
4722,4
4723,3
4724,2
4725,4
4726,4
4727,0
4728,1
4729,0
4730,3
4731,4
4732,0
4733,3
4734,2
4735,0
4736,1
4737,2
4738,1
4739,4
4740,3
4741,1
4742,2
4743,2
4744,3
4745,2
4746,2
4747,1
4748,2
4749,2
4750,3
4751,3
4752,0
4753,4
4754,0
4755,0
4756,0
4757,2
4758,1
4759,4
4760,3
4761,4
4762,2
4763,3
4764,2
4765,4
4766,4
4767,2
4768,4
4769,1
4770,2
4771,0
4772,0
4773,2
4774,2
4775,1
4776,4
4777,2
4778,2
4779,0
4780,0
4781,3
4782,2
4783,2
4784,3
4785,1
4786,3
4787,1
4788,1
4789,1
4790,3
4791,4
4792,2
4793,1
4794,2
4795,4
4796,0
4797,4
4798,1
4799,2
4800,2
4801,1
4802,4
4803,0
4804,3
4805,2
4806,2
4807,4
4808,1
4809,3
4810,4
4811,4
4812,0
4813,0
4814,2
4815,0
4816,3
4817,3
4818,4
4819,3
4820,0
4821,0
4822,3
4823,3
4824,1
4825,0
4826,3
4827,3
4828,1
4829,3
4830,4
4831,4
4832,1
4833,2
4834,2
4835,2
4836,4
4837,1
4838,4
4839,3
4840,1
4841,4
4842,2
4843,1
4844,2
4845,3
4846,3
4847,0
4848,3
4849,3
4850,1
4851,1
4852,0
4853,2
4854,0
4855,1
4856,4
4857,4
4858,1
4859,0
4860,2
4861,4
4862,1
4863,2
4864,0
4865,3
4866,2
4867,1
4868,3
4869,4
4870,0
4871,2
4872,2
4873,2
4874,4
4875,2
4876,4
4877,0
4878,0
4879,4
4880,1
4881,3
4882,4
4883,3
4884,4
4885,2
4886,3
4887,4
4888,0
4889,2
4890,2
4891,0
4892,3
4893,0
4894,1
4895,0
4896,4
4897,2
4898,0
4899,2
4900,2
4901,4
4902,2
4903,4
4904,4
4905,1
4906,2
4907,1
4908,4
4909,1
4910,4
4911,2
4912,1
4913,1
4914,4
4915,0
4916,2
4917,2
4918,2
4919,2
4920,4
4921,4
4922,2
4923,2
4924,2
4925,3
4926,4
4927,3
4928,2
4929,3
4930,0
4931,1
4932,2
4933,2
4934,2
4935,1
4936,4
4937,1
4938,0
4939,1
4940,3
4941,1
4942,4
4943,2
4944,1
4945,0
4946,4
4947,0
4948,1
4949,2
4950,2
4951,4
4952,4
4953,1
4954,2
4955,3
4956,0
4957,4
4958,1
4959,3
4960,0
4961,0
4962,1
4963,2
4964,1
4965,2
4966,4
4967,1
4968,0
4969,4
4970,3
4971,4
4972,0
4973,4
4974,1
4975,3
4976,3
4977,2
4978,2
4979,0
4980,3
4981,0
4982,0
4983,3
4984,1
4985,1
4986,3
4987,2
4988,0
4989,1
4990,3
4991,4
4992,1
4993,3
4994,0
4995,2
4996,1
4997,3
4998,4
4999,2
